Date;Market;Instrument;Open;Last;Low;High;Slmnt;Trades;Quantity;Trade qty;O/I;
17.03.2024;RDN-1;RDN_18-03-24_H12;354,1;354,1;354,1;354,1;0;145;4839,4;1713631,54;4382,7;
17.03.2024;RDN-1;RDN_18-03-24_H13;349,89;370,82;349,89;370,82;0;145;5228,6;1830323,154;4663,9;
17.03.2024;RDN-1;RDN_18-03-24_H14;349,89;349,89;349,89;349,89;0;142;5234,9;1831639,161;4724,5;
17.03.2024;RDN-1;RDN_18-03-24_H15;355;355;355;355;0;139;5206,4;1848272;4698,2;
17.03.2024;RDN-1;RDN_18-03-24_H16;384,22;384,22;384,22;384,22;0;141;5255;2019076,1;4734,5;
17.03.2024;RDN-1;RDN_18-03-24_H17;430;430;430;430;0;160;5422,3;2331589;4849,8;
17.03.2024;RDN-1;RDN_18-03-24_H18;479;475;475;479;0;159;5877,4;2815267,8;4827,6;
17.03.2024;RDN-1;RDN_18-03-24_H19;530,79;530;529;530,79;0;166;6168,3;3274000,877;4829,9;
17.03.2024;RDN-1;RDN_18-03-24_H20;536,9;536;536;537;0;155;5750,4;3087367,46;4889,4;
17.03.2024;RDN-1;RDN_18-03-24_H21;479;479;479;479;0;157;5382,3;2578121,7;4915;
17.03.2024;RDN-1;RDN_18-03-24_H22;407,86;407,86;407,86;407,86;0;141;4680,4;1908947,944;4200,7;
17.03.2024;RDN-1;RDN_18-03-24_H23;368,6;360;360;368,6;0;124;4972,6;1832728,36;4488,7;
17.03.2024;RDN-1;RDN_18-03-24_H24;325;325;325;325;0;124;4326,3;1406047,5;3882,6;
17.03.2024;SGT_BASE;SGT_BASE_18-03-24;0;0;0;0;0;0;0;0;0;
17.03.2024;SGT_RDB;SGT_RDB_17-03-24;0;0;0;0;0;0;0;0;0;
18.03.2024;BASE;BASE_19-03-24;400;402;397;408;0;83;801;7688593,2;657;
18.03.2024;BASE;BASE_20-03-24;0;0;0;0;0;0;0;0;0;
18.03.2024;BASE_M;BASE_M-04-24;320;318;315;322;307,2;36;49;11236320;412;
18.03.2024;BASE_M;BASE_M-05-24;331;337,99;331;337,99;328,61;12;20;4989241,68;175;
18.03.2024;BASE_M;BASE_M-06-24;375;374,5;374;375;361,25;14;22;5934600;177;
18.03.2024;BASE_M;BASE_M-07-24;0;0;0;0;0;0;0;0;0;
18.03.2024;BASE_M;BASE_M-08-24;0;0;0;0;0;0;0;0;0;
18.03.2024;BASE_M;BASE_M-09-24;0;0;0;0;0;0;0;0;0;
18.03.2024;BASE_Q;BASE_Q-1-25;455;455;455;455;441,5;2;2;1964690;29;
18.03.2024;BASE_Q;BASE_Q-2-24;342,81;344,9;342;345;329,63;10;10;7511584,08;679;
18.03.2024;BASE_Q;BASE_Q-2-25;0;0;0;0;0;0;0;0;0;
18.03.2024;BASE_Q;BASE_Q-3-24;375;380;375;380;372;8;10;8357280;522;
18.03.2024;BASE_Q;BASE_Q-3-25;0;0;0;0;0;0;0;0;0;
18.03.2024;BASE_Q;BASE_Q-4-24;390;390;384;392;380,67;8;8;6864909,3;700;
18.03.2024;BASE_W;BASE_W-13-24;0;0;0;0;290;0;0;0;5;
18.03.2024;BASE_W;BASE_W-14-24;0;0;0;0;0;0;0;0;0;
18.03.2024;BASE_W;BASE_W-15-24;0;0;0;0;0;0;0;0;0;
18.03.2024;BASE_W;BASE_W-16-24;0;0;0;0;0;0;0;0;0;
18.03.2024;BASE_W;BASE_W-17-24;0;0;0;0;0;0;0;0;0;
18.03.2024;BASE_Y;BASE_Y-25;452;454,5;452;454,5;440,33;5;5;19872060;947;
18.03.2024;BASE_Y;BASE_Y-26;0;0;0;0;445;0;0;0;190;
18.03.2024;BASE_Y;BASE_Y-27;440;440;440;440;432,55;1;1;3854400;28;
18.03.2024;BASE_Y;BASE_Y-28;425;425;425;425;387,5;2;1;3733200;1;
18.03.2024;GAS_BASE;GAS_BASE_19-03-24;151;148,55;148,25;151;0;124;5465;19513302,48;5145;
18.03.2024;GAS_BASE_M;GAS_BASE_M-04-24;142;142;140,25;142;134;36;107;10858500;3405;
18.03.2024;GAS_BASE_M;GAS_BASE_M-05-24;142;142;140,5;142;134,1;16;45;4726260;1071;
18.03.2024;GAS_BASE_M;GAS_BASE_M-06-24;141,5;141,5;140;141,5;133,89;11;44;4459680;293;
18.03.2024;GAS_BASE_Q;GAS_BASE_Q-1-25;169;169;169;169;161;1;1;364871;1009;
18.03.2024;GAS_BASE_Q;GAS_BASE_Q-2-24;0;0;0;0;134,25;0;0;0;4829;
18.03.2024;GAS_BASE_Q;GAS_BASE_Q-3-24;144;144;143;144;135,32;6;20;6328128;4251;
18.03.2024;GAS_BASE_Q;GAS_BASE_Q-4-24;160;160;159,5;160;154,05;9;12;4234653;5174;
18.03.2024;GAS_BASE_S;GAS_BASE_S-S-24;0;0;0;0;125,25;0;0;0;30;
18.03.2024;GAS_BASE_S;GAS_BASE_S-S-25;0;0;0;0;165;0;0;0;0;
18.03.2024;GAS_BASE_S;GAS_BASE_S-W-24;0;0;0;0;156;0;0;0;1327;
18.03.2024;GAS_BASE_W;GAS_BASE_W-13-24;0;0;0;0;0;0;0;0;0;
18.03.2024;GAS_BASE_W;GAS_BASE_W-14-24;0;0;0;0;0;0;0;0;0;
18.03.2024;GAS_BASE_W;GAS_BASE_W-15-24;0;0;0;0;0;0;0;0;0;
18.03.2024;GAS_BASE_W;GAS_BASE_W-16-24;0;0;0;0;0;0;0;0;0;
18.03.2024;GAS_BASE_Y;GAS_BASE_Y-25;161,5;161,5;161,5;161,5;158;1;2;2829480;1600;
18.03.2024;GAS_BASE_Y;GAS_BASE_Y-26;158;158;157,5;158;155,5;5;6;8288274;361;
18.03.2024;GAS_RDB;GAS_RDB_18-03-24;149,5;148,5;148;150,5;0;116;35364;5267025,36;34392;
18.03.2024;GLW_BASE;GLW_BASE_19-03-24;0;0;0;0;0;0;0;0;0;
18.03.2024;GLW_RDB;GLW_RDB_18-03-24;0;0;0;0;0;0;0;0;0;
18.03.2024;H-PEAK5_M;H-PEAK5_M-04-24;0;0;0;0;0;0;0;0;0;
18.03.2024;H-PEAK5_M;H-PEAK5_M-05-24;0;0;0;0;0;0;0;0;0;
18.03.2024;H-PEAK5_Q;H-PEAK5_Q-2-24;0;0;0;0;0;0;0;0;0;
18.03.2024;H-PEAK5_Q;H-PEAK5_Q-3-24;0;0;0;0;0;0;0;0;0;
18.03.2024;H-PEAK5_W;H-PEAK5_W-13-24;0;0;0;0;0;0;0;0;0;
18.03.2024;H-PEAK5_W;H-PEAK5_W-14-24;0;0;0;0;0;0;0;0;0;
18.03.2024;H-PEAK5_W;H-PEAK5_W-15-24;0;0;0;0;0;0;0;0;0;
18.03.2024;H-PEAK5_W;H-PEAK5_W-16-24;0;0;0;0;0;0;0;0;0;
18.03.2024;KUK_A_WMA-03;KUK_A_WMA-03;0;0;0;0;0;0;0;0;0;
18.03.2024;L-PEAK5_M;L-PEAK5_M-04-24;0;0;0;0;0;0;0;0;0;
18.03.2024;L-PEAK5_M;L-PEAK5_M-05-24;0;0;0;0;0;0;0;0;0;
18.03.2024;L-PEAK5_Q;L-PEAK5_Q-2-24;0;0;0;0;0;0;0;0;0;
18.03.2024;L-PEAK5_Q;L-PEAK5_Q-3-24;0;0;0;0;0;0;0;0;0;
18.03.2024;L-PEAK5_W;L-PEAK5_W-13-24;0;0;0;0;0;0;0;0;0;
18.03.2024;L-PEAK5_W;L-PEAK5_W-14-24;0;0;0;0;0;0;0;0;0;
18.03.2024;L-PEAK5_W;L-PEAK5_W-15-24;0;0;0;0;0;0;0;0;0;
18.03.2024;L-PEAK5_W;L-PEAK5_W-16-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK;OFFPEAK_19-03-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK;OFFPEAK_20-03-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_M;OFFPEAK_M-04-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_M;OFFPEAK_M-05-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_M;OFFPEAK_M-06-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_M;OFFPEAK_M-07-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_M;OFFPEAK_M-08-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_M;OFFPEAK_M-09-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_Q;OFFPEAK_Q-1-25;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_Q;OFFPEAK_Q-2-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_Q;OFFPEAK_Q-2-25;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_Q;OFFPEAK_Q-3-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_Q;OFFPEAK_Q-3-25;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_Q;OFFPEAK_Q-4-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_W;OFFPEAK_W-13-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_W;OFFPEAK_W-14-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_W;OFFPEAK_W-15-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_W;OFFPEAK_W-16-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_W;OFFPEAK_W-17-24;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_Y;OFFPEAK_Y-25;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_Y;OFFPEAK_Y-26;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_Y;OFFPEAK_Y-27;0;0;0;0;0;0;0;0;0;
18.03.2024;OFFPEAK_Y;OFFPEAK_Y-28;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK;PEAK_19-03-24;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK;PEAK_20-03-24;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_M;PEAK5_M-04-24;0;0;0;0;334,95;0;0;0;137;
18.03.2024;PEAK5_M;PEAK5_M-05-24;0;0;0;0;335,5;0;0;0;21;
18.03.2024;PEAK5_M;PEAK5_M-06-24;0;0;0;0;370;0;0;0;27;
18.03.2024;PEAK5_M;PEAK5_M-07-24;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_M;PEAK5_M-08-24;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_M;PEAK5_M-09-24;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_Q;PEAK5_Q-1-25;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_Q;PEAK5_Q-2-24;0;0;0;0;350;0;0;0;207;
18.03.2024;PEAK5_Q;PEAK5_Q-2-25;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_Q;PEAK5_Q-3-24;385;383;383;385;380;4;5;1871025;17;
18.03.2024;PEAK5_Q;PEAK5_Q-3-25;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_Q;PEAK5_Q-4-24;482;482;482;482;469,89;8;8;3586080;157;
18.03.2024;PEAK5_W;PEAK5_W-13-24;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_W;PEAK5_W-14-24;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_W;PEAK5_W-15-24;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_W;PEAK5_W-16-24;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_W;PEAK5_W-17-24;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_Y;PEAK5_Y-25;495;498;495;498;488;6;6;11253060;230;
18.03.2024;PEAK5_Y;PEAK5_Y-26;0;0;0;0;532,5;0;0;0;0;
18.03.2024;PEAK5_Y;PEAK5_Y-27;0;0;0;0;0;0;0;0;0;
18.03.2024;PEAK5_Y;PEAK5_Y-28;0;0;0;0;0;0;0;0;0;
18.03.2024;PMBG;PMBG;0;0;0;0;0;0;0;0;0;
18.03.2024;PMEF-2023;PMEF-2023;0;0;0;0;0;0;0;0;0;
18.03.2024;PMEF-2024;PMEF-2024;0;0;0;0;0;0;0;0;0;
18.03.2024;PMEF_F;PMEF_F;0;0;0;0;0;0;0;0;12971721;
18.03.2024;PMOZE;PMOZE;0;0;0;0;0;0;0;0;0;
18.03.2024;PMOZE_A;PMOZE_A;0;0;0;0;0;2;10705595;0;918496655;
18.03.2024;PMOZE-BIO;PMOZE-BIO;0;0;0;0;0;0;0;0;59865840;
18.03.2024;PSZ_B_DLS-01;PSZ_B_DLS-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_KUJ-01;PSZ_B_KUJ-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_KUJ-02;PSZ_B_KUJ-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_LBL-01;PSZ_B_LBL-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_LBL-02;PSZ_B_LBL-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_LBL-03;PSZ_B_LBL-03;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_LBL-04;PSZ_B_LBL-04;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_LBL-05;PSZ_B_LBL-05;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_LBL-06;PSZ_B_LBL-06;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_LBL-07;PSZ_B_LBL-07;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_LBU-01;PSZ_B_LBU-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_LBU-02;PSZ_B_LBU-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_MAZ-01;PSZ_B_MAZ-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_MAZ-02;PSZ_B_MAZ-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_MAZ-03;PSZ_B_MAZ-03;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_OPO-01;PSZ_B_OPO-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_OPO-02;PSZ_B_OPO-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_PDK-01;PSZ_B_PDK-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_PDL-01;PSZ_B_PDL-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_POM-01;PSZ_B_POM-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_POM-02;PSZ_B_POM-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_WLK-01;PSZ_B_WLK-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_WLK-02;PSZ_B_WLK-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_WLK-03;PSZ_B_WLK-03;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_WLK-04;PSZ_B_WLK-04;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_WMA-01;PSZ_B_WMA-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_WMA-02;PSZ_B_WMA-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_WMA-03;PSZ_B_WMA-03;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_WMA-04;PSZ_B_WMA-04;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_WMA-05;PSZ_B_WMA-05;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_WMA-06;PSZ_B_WMA-06;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_ZPO-01;PSZ_B_ZPO-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_B_ZPO-02;PSZ_B_ZPO-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_DLS-01;PSZ_C_DLS-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_KUJ-01;PSZ_C_KUJ-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_KUJ-02;PSZ_C_KUJ-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_LBL-01;PSZ_C_LBL-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_LBL-02;PSZ_C_LBL-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_LBL-03;PSZ_C_LBL-03;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_LBL-04;PSZ_C_LBL-04;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_LBL-05;PSZ_C_LBL-05;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_LBL-06;PSZ_C_LBL-06;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_LBL-07;PSZ_C_LBL-07;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_LBU-01;PSZ_C_LBU-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_LBU-02;PSZ_C_LBU-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_MAZ-01;PSZ_C_MAZ-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_MAZ-02;PSZ_C_MAZ-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_MAZ-03;PSZ_C_MAZ-03;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_OPO-01;PSZ_C_OPO-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_OPO-02;PSZ_C_OPO-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_PDK-01;PSZ_C_PDK-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_PDL-01;PSZ_C_PDL-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_POM-01;PSZ_C_POM-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_POM-02;PSZ_C_POM-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_WLK-01;PSZ_C_WLK-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_WLK-02;PSZ_C_WLK-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_WLK-03;PSZ_C_WLK-03;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_WLK-04;PSZ_C_WLK-04;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_WMA-01;PSZ_C_WMA-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_WMA-02;PSZ_C_WMA-02;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_WMA-03;PSZ_C_WMA-03;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_WMA-04;PSZ_C_WMA-04;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_WMA-05;PSZ_C_WMA-05;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_WMA-06;PSZ_C_WMA-06;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_ZPO-01;PSZ_C_ZPO-01;0;0;0;0;0;0;0;0;0;
18.03.2024;PSZ_C_ZPO-02;PSZ_C_ZPO-02;0;0;0;0;0;0;0;0;0;
18.03.2024;RDN-1;RDN_19-03-24_H01;336,25;336,25;336,25;336,25;0;144;3796,8;1276674;3508,4;
18.03.2024;RDN-1;RDN_19-03-24_H02;332,86;332,86;332,86;332,86;0;144;3643,5;1212775,41;3381,7;
18.03.2024;RDN-1;RDN_19-03-24_H03;332,25;332,25;332,25;332,25;0;146;3535,4;1174636,65;3262;
18.03.2024;RDN-1;RDN_19-03-24_H04;333,1;333,1;333,1;333,1;0;143;3630,9;1209452,79;3360,7;
18.03.2024;RDN-1;RDN_19-03-24_H05;333,1;333,1;333,1;333,1;0;144;3849,7;1282335,07;3568;
18.03.2024;RDN-1;RDN_19-03-24_H06;344;350,53;344;350,53;0;141;4584;1577206,6;4058,2;
18.03.2024;RDN-1;RDN_19-03-24_H07;447;440;440;447;0;150;5628,4;2515824,8;5017,6;
18.03.2024;RDN-1;RDN_19-03-24_H08;490,33;478;478;490,33;0;163;4891,3;2398221,229;4355,9;
18.03.2024;RDN-1;RDN_19-03-24_H09;458,55;458,55;458,55;458,55;0;156;4676,6;2144454,93;4306,5;
18.03.2024;RDN-1;RDN_19-03-24_H10;410;400;400;417,27;0;144;4290,7;1759159,7;3710,8;
18.03.2024;RDN-1;RDN_19-03-24_H11;384,43;389;384,43;389;0;124;3933;1512008,89;3529,5;
18.03.2024;RDN-1;RDN_19-03-24_H12;359,92;355;355;359,92;0;117;3759,8;1353178,016;3218,8;
18.03.2024;RDN-1;RDN_19-03-24_H13;341,43;341,43;341,43;341,43;0;123;3971,4;1355955,102;3461,3;
18.03.2024;RDN-1;RDN_19-03-24_H14;346,25;346,25;346,25;346,25;0;126;3992,8;1382507;3526,4;
18.03.2024;RDN-1;RDN_19-03-24_H15;344,18;355;344,18;355;0;126;3903,5;1343713,03;3416,9;
18.03.2024;RDN-1;RDN_19-03-24_H16;403,63;320;320;409,99;0;153;4987,8;2006598,914;4405;
18.03.2024;RDN-1;RDN_19-03-24_H17;479;489;479;489;0;159;5236,2;2508239,8;4829,2;
18.03.2024;RDN-1;RDN_19-03-24_H18;521,55;522;521,55;522;0;176;6147,5;3206233,125;5021,4;
18.03.2024;RDN-1;RDN_19-03-24_H19;590;580;580;590;0;166;6441,9;3800701;5316,4;
18.03.2024;RDN-1;RDN_19-03-24_H20;580;572;572;580;0;170;6419,5;3723230;5517,8;
18.03.2024;RDN-1;RDN_19-03-24_H21;511,34;510;510;511,34;0;167;5554,6;2840275,764;4869;
18.03.2024;RDN-1;RDN_19-03-24_H22;449;450;449;450;0;148;4470,8;2007419,2;4062;
18.03.2024;RDN-1;RDN_19-03-24_H23;407;409,78;407;409,78;0;141;4620,4;1880505,58;4339,6;
18.03.2024;RDN-1;RDN_19-03-24_H24;355,1;355;355;355,1;0;138;4155,2;1475510,42;3791,6;
18.03.2024;RZP_A_LBL-01;RZP_A_LBL-01;0;0;0;0;0;0;0;0;0;
18.03.2024;SGT_BASE;SGT_BASE_19-03-24;0;0;0;0;0;0;0;0;0;
18.03.2024;SGT_RDB;SGT_RDB_18-03-24;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_B_KUJ-02;ZTO_B_KUJ-02;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_B_LBL-01;ZTO_B_LBL-01;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_B_LBU-01;ZTO_B_LBU-01;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_B_MAZ-01;ZTO_B_MAZ-01;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_B_PDL-01;ZTO_B_PDL-01;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_B_WLK-01;ZTO_B_WLK-01;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_B_WLK-02;ZTO_B_WLK-02;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_B_WMA-01;ZTO_B_WMA-01;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_B_WMA-02;ZTO_B_WMA-02;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_B_WMA-03;ZTO_B_WMA-03;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_C_KUJ-02;ZTO_C_KUJ-02;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_C_LBL-01;ZTO_C_LBL-01;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_C_LBU-01;ZTO_C_LBU-01;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_C_MAZ-01;ZTO_C_MAZ-01;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_C_PDL-01;ZTO_C_PDL-01;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_C_WLK-01;ZTO_C_WLK-01;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_C_WLK-02;ZTO_C_WLK-02;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_C_WMA-01;ZTO_C_WMA-01;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_C_WMA-02;ZTO_C_WMA-02;0;0;0;0;0;0;0;0;0;
18.03.2024;ZTO_C_WMA-03;ZTO_C_WMA-03;0;0;0;0;0;0;0;0;0;
19.03.2024;BASE;BASE_20-03-24;410;411;403;411;0;92;889;8680291,2;610;
19.03.2024;BASE;BASE_21-03-24;0;0;0;0;0;0;0;0;0;
19.03.2024;BASE_M;BASE_M-04-24;324;303;303;325;319,3;36;42;9419767,2;427;
19.03.2024;BASE_M;BASE_M-05-24;337;329;327,11;337;335,2;5;9;2204345,52;181;
19.03.2024;BASE_M;BASE_M-06-24;378;366,99;363;378;374,25;29;33;8689212;197;
19.03.2024;BASE_M;BASE_M-07-24;0;0;0;0;0;0;0;0;0;
19.03.2024;BASE_M;BASE_M-08-24;0;0;0;0;0;0;0;0;0;
19.03.2024;BASE_M;BASE_M-09-24;0;0;0;0;0;0;0;0;0;
19.03.2024;BASE_Q;BASE_Q-1-25;450;450;450;450;455;1;1;971550;27;
19.03.2024;BASE_Q;BASE_Q-2-24;333,3;331;331;333,3;343,94;5;5;3626095,2;684;
19.03.2024;BASE_Q;BASE_Q-2-25;0;0;0;0;0;0;0;0;0;
19.03.2024;BASE_Q;BASE_Q-3-24;380;370;370;380;378,38;4;5;4140000;525;
19.03.2024;BASE_Q;BASE_Q-3-25;0;0;0;0;0;0;0;0;0;
19.03.2024;BASE_Q;BASE_Q-4-24;380;377;377;380;388,46;6;6;5003385;700;
19.03.2024;BASE_W;BASE_W-13-24;290;270;270;290;290,5;10;20;945721;24;
19.03.2024;BASE_W;BASE_W-14-24;0;0;0;0;0;0;0;0;0;
19.03.2024;BASE_W;BASE_W-15-24;0;0;0;0;0;0;0;0;0;
19.03.2024;BASE_W;BASE_W-16-24;0;0;0;0;0;0;0;0;0;
19.03.2024;BASE_W;BASE_W-17-24;0;0;0;0;0;0;0;0;0;
19.03.2024;BASE_Y;BASE_Y-25;450;450;448;450;453,7;14;14;55065360;949;
19.03.2024;BASE_Y;BASE_Y-26;0;0;0;0;460;0;0;0;190;
19.03.2024;BASE_Y;BASE_Y-27;443;442;442;443;440;2;2;7752600;30;
19.03.2024;BASE_Y;BASE_Y-28;0;0;0;0;425;0;0;0;1;
19.03.2024;F-OZE;F-OZE_05-24;0;0;0;0;169,5;0;0;0;1;
19.03.2024;F-OZE;F-OZE_05-25;0;0;0;0;44,94;0;0;0;0;
19.03.2024;F-OZE;F-OZE_11-24;0;0;0;0;44,94;0;0;0;0;
19.03.2024;F-OZE;F-OZE_11-25;0;0;0;0;44,94;0;0;0;0;
19.03.2024;GAS_BASE;GAS_BASE_20-03-24;149,5;146;145;149,9;0;126;3523;12585031,44;3314;
19.03.2024;GAS_BASE_M;GAS_BASE_M-04-24;142;141;140;142;141,45;23;107;10871640;3507;
19.03.2024;GAS_BASE_M;GAS_BASE_M-05-24;142;140;140;142;141,4;9;12;1256616;1081;
19.03.2024;GAS_BASE_M;GAS_BASE_M-06-24;141,5;141;141;141,5;140,7;6;30;3047400;323;
19.03.2024;GAS_BASE_Q;GAS_BASE_Q-1-25;169;169,5;169;169,5;169;2;3;1096772;1011;
19.03.2024;GAS_BASE_Q;GAS_BASE_Q-2-24;141;141;141;141;141,13;3;6;1847664;4833;
